timestamp1;data.name1;data.uri1;timestamp2;data.name2;data.uri2
1460794775;Private Soul*DJ Paco(Supreme-Perkins Park)*DJ Replace*Ladies Cocktails for Free;https://www.facebook.com/events/443037545907563/;;;
1460794491;LA JOLIE prÃ¤sentiert: SOMMER BASS TRAUM;https://www.facebook.com/events/499739676885023/;;;
1460054476;SEMESTER OPENING - die Uni & Hochschulen feiern!;https://www.facebook.com/events/384331871767763/;;;
1460004528;SPARTACOUR;https://www.facebook.com/events/120857774953006/;;;
1459759779;Heute - Brown Sugar Party // proTON The Club;https://www.facebook.com/events/1708831999329513/;;;
1459727801;IN VIVO 08/04/2016 Club LOCA;https://www.facebook.com/events/1584224368555741/;;;
1459432769;TÃ¤nzerkartei-Casting;https://www.facebook.com/events/428748807322055/;;;
1459286641;All Black Everything meets LADIES Edition;https://www.facebook.com/events/1972463829646006/;;;
1459076688;ABSOLUT NIGHTS by absolut vodka;https://www.facebook.com/events/910512882400895/;;;
1458912449;LA JOLIE [la ÊÉli];https://www.facebook.com/events/1655097128088818/;;;
1458837101;Open Day Party // GrÃ¼ndonnerstag 24.MÃ¤rz // Freier Eintritt!;https://www.facebook.com/events/1155579381126824/;;;
1458589509;SPRING BREAK ULM;https://www.facebook.com/events/114226252307414/;;;
1458569874;17 Jahre proTON The Club mit 17 DJs & 3 MCs von 1999-2016;https://www.facebook.com/events/992592620812863/;;;
1458247823;Monatsprogramm MÃ¤rz / 17 Jahre proTON The Club;https://www.facebook.com/events/231854853823805/;;;
1458214116;Area Codes;https://www.facebook.com/events/1712282939018896/;;;
1458059989;Abi XXXXXXXXL â Theatro steht erneut in Flammen;https://www.facebook.com/events/1014321725273219/;;;
1457988073;Proton Friday // Kick Start Eintrittsspecial von 23.00 Uhr bis 1.00 Uhr;https://www.facebook.com/events/1091283184235283/;;;
1457470108;Donauturm feat Schubart;https://www.facebook.com/events/1239353186081642/;;;
1457091317;Workshop mit Jeff von Team Recycled;https://www.facebook.com/events/189615104747390/;;;
1456853361;Berg Beach Cup;https://www.facebook.com/events/914242845355717/;;;
1456845612;Move Festival;https://www.facebook.com/events/831314420324006/;;;
1456754400;5 Jahresfeier;https://www.facebook.com/events/965712166843782/;;;
1456693757;Hello Booking presents: Back 2 Black;https://www.facebook.com/events/1041299612588057/;;;
1456262038;Abi XXXXXXXXL â Theatro steht in Flammen;https://www.facebook.com/events/240116242991033/;;;
1456258834;DAME REGGAETÃN - SPECIAL DJ HOT ROD (LMP FRANKREICH) - proTON THE CLUB;https://www.facebook.com/events/445047442367793/;;;
1456159920;Dj-Flohmarkt;https://www.facebook.com/events/1542840819379050/;;;
1456150997;JUST 90ies TOUR;https://www.facebook.com/events/1737981813096381/;;;
1455742010;Monatsprogramm Februar / proTON The Club;https://www.facebook.com/events/211615745849728/;;;
1455553465;THE SOUND OF TOMORROW - The Best in EDM Sound;https://www.facebook.com/events/999429313437650/;;;
1455373990;Donauturm feat. Anna Essinger;https://www.facebook.com/events/1012448475480945/;;;
1455367243;LA JOLIE [la ÊÉli];https://www.facebook.com/events/911349112294417/;;;
1455336289;LADIES & GENTS feat. maxi hartmann;https://www.facebook.com/events/425199701008831/;;;
1454963338;BeyoncÃ© - The Formation World Tour 2016;https://www.facebook.com/events/510886089099019/;;;
1454941618;Ciao - ErÃ¶ffnungsparty;https://www.facebook.com/events/1517364168566519/;;;
1454886003;NASTY THURSDAY - LADIES EDITION // Ã¼16+;https://www.facebook.com/events/169333590108610/;;;
1454808411;Prva i nezaboravna BALKANSKA noc u Erbachu;https://www.facebook.com/events/188192428204022/;;;
1454685791;SOUL2SOUL | DJ REG | DJANE TALA;https://www.facebook.com/events/1245561328791495/;;;
1454617758;The Melody of Tomorrowland Festival // 4 DJÂ´s // 2 Floors;https://www.facebook.com/events/1065677936808197/;;;
1454364935;GLOMBIGER DOSCHDIG (ab 18 uhr);https://www.facebook.com/events/455968421268334/;;;
1454337276;Ladies Night @Club Loca 10â¬ Verzehrgutschein;https://www.facebook.com/events/1663379453934579/;;;
1454279116;Workshop mit Alisa Tsitseronova;https://www.facebook.com/events/1502261920083128/;;;
1454112058;HOUSEparty meets LOCApeople // 21h // 2Floors;https://www.facebook.com/events/1688443708069513/;;;
1453914029;La Notte Italiana;https://www.facebook.com/events/424669901059871/;;;
1453851758;"VERNISSAGE: JANOSCH MEIDINGER: ""Childhood Heroes""";https://www.facebook.com/events/1529982163965631/;;;
1453836571;Open Class mit ZÃ¼keys;https://www.facebook.com/events/1696767123936480/;;;
1453714224;BLAST - Jimi Blue Ochsenknecht / Giam / Jenesis - Sa.30.01 - Tonstudio;https://www.facebook.com/events/1725962250971707/;;;
1453713873;Proton Friday - Birthday Special;https://www.facebook.com/events/1701234216757382/;;;
1453411059;CLIQUE - DJ KIMBO (CANDY SHOP, KÃLN);https://www.facebook.com/events/1670965566453738/;;;
1453411059;3 YEARS CEN CLUB - DJ MAXXX & MANOLO SANCHEZ;https://www.facebook.com/events/1491430521163375/;;;
1453411059;CLIQUE - *OPENING 2016* - DJ BATMAN (PERKINS PARK, STUTTGART);https://www.facebook.com/events/164892593867063/;;;
1453327506;Diamonds - Ladies Editon;https://www.facebook.com/events/950746351666440/;;;
1453245608;Proton Friday January 22nd ++ Grown & Sexy;https://www.facebook.com/events/1724517701100823/;;;
1452976115;BLACKOUT Club Night!;https://www.facebook.com/events/453631338156333/;;;
1452778728;Tag der offenen Tanzschule;https://www.facebook.com/events/1660546550866598/;;;
1452724944;Area Codes;https://www.facebook.com/events/996199290421705/;;;
1452693411;Proton Friday January 15th ++ Jack Daniels Special & Giveaways;https://www.facebook.com/events/1007121159335988/;;;
1452419052;DASDING Radau &  Rabatz Klub // Ulm (bei Frau Berger!);https://www.facebook.com/events/1725798167656163/;;;
1452339788;21. Geburtstag;https://www.facebook.com/events/1115837041794649/;;;
1451933965;BROWN SUGAR PARTY // proTON The Club;https://www.facebook.com/events/557283071085912/;;;
1451932420;bigFM URBAN CLUB BEATS;https://www.facebook.com/events/1685580131680351/;;;
1451883584;YO! MY RAPS /w Tow B & Kidsofly;https://www.facebook.com/events/1548712632086984/;;;
1451765034;"Back 2 Black (New Year Edition) with Special Guest "" Dj Yeezy""";https://www.facebook.com/events/1634205913510152/;;;
1451684060;SILVESTER_ZIRKUS;https://www.facebook.com/events/1525868757738498/;;;
1451597495;NEW YEARS EVE 2015/2016 @ CEN CLUB;https://www.facebook.com/events/1669563966620416/;;;
1451476795;New Years Eve - The proTON Silvester Night;https://www.facebook.com/events/866561360131298/;;;
1451423177;DECADANCE NEW YEARS EVE! w/ RAPHAEL DINCSOY, LUKAS STERN & MICHAEL NIP;https://www.facebook.com/events/1723491154550584/;;;
1451315064;Heute: HIGH FIVE !!! @ Proton The Club // Stuttgart;https://www.facebook.com/events/634244660050170/;;;
1451278105;CIRQUE DE L'AMOUR // NR. 5;https://www.facebook.com/events/881956481872417/;;;
1451230268;HEUTE: ABIFESTIVAL 2016 ULM - URBANMOTIONBEATS;https://www.facebook.com/events/745092475594740/;;;
1451184721;CIRQUE DE L'AMOUR // NR. 3;https://www.facebook.com/events/1641712329450067/;;;
1451184721;CIRQUE DE L'AMOUR // NR. 6;https://www.facebook.com/events/879979338776751/;;;
1451153441;WE.LOVE.HIP.HOP GRAND.FINAL;https://www.facebook.com/events/1624378294489062/;;;
1451125520;25UP - 1. Weihnachtstag;https://www.facebook.com/events/163747450646184/;;;
1450642648;proTON X-Mas Party;https://www.facebook.com/events/203873139949304/;;;
1450630621;BIRTHDAY.CLUB w/ Matt Myer & DJ Serg;https://www.facebook.com/events/1662920437282650/;;;
1450608525;TV TOTAL 2016 - Wir wollen Stefan einmal im Jahr zurÃ¼ck;https://www.facebook.com/events/1010621042331985/;;;
1450519335;Bomba Latina || Stuttgart || Ladies Edition;https://www.facebook.com/events/958466004213625/;;;
1450298782;Workshop Weekend Nr2;https://www.facebook.com/events/1016436428396764/;;;
1450269236;Area Codes;https://www.facebook.com/events/1068191906547954/;;;
1450191900;X-MAS Party Villa-Aufheim 18.12;https://www.facebook.com/events/1686715548281285/;;;
1450169499;GEISHA @Tonstudio Stuttgart;https://www.facebook.com/events/836709453113447/;;;
1450162876;Proton Friday December 18th ++ Birthday Special;https://www.facebook.com/events/1005906936119811/;;;
1450130908;Justin Bieber Purpose World Tour MÃ¼nchen;https://www.facebook.com/events/596591047148831/;;;
1450116501;LADIES & GENTS feat. maxi hartmann;https://www.facebook.com/events/197316073938346/;;;
1450045649;CLIQUE - DJ CRAY (PERKINS PARK, STUTTGART);https://www.facebook.com/events/481980658651474/;;;
1449958613;CIRQUE DE L'AMOUR // NR. 1;https://www.facebook.com/events/494073277439462/;;;
1449910100;LA JOLIE w/ dj def jam;https://www.facebook.com/events/1631785690417114/;;;
1449843922;Stockwerksparty A.K.A. Eskalierbar 4.0;https://www.facebook.com/events/522585781239173/;;;
1449685907;Justin Bieber // Mercedes-Benz Arena Berlin;https://www.facebook.com/events/477641499090016/;;;
1449611615;BaD TaSte;https://www.facebook.com/events/1666134270270030/;;;
1449567459;Proton Friday - Southern Comfort Special;https://www.facebook.com/events/513777015457319/;;;
1449566996;Tonight: BROWN SUGAR PARTY // proTON The Club;https://www.facebook.com/events/1526049697706564/;;;
1449042010;RIHANNA - ANTI world tour;https://www.facebook.com/events/1655213028080446/;;;
1449008734;CLUBHEIM PARTY DELUXE;https://www.facebook.com/events/1660319190901461/;;;
1448919604;Parish Beatz Night;https://www.facebook.com/events/1482422705400232/;;;
1448916744;ALL BLACK EVERYTHING - LADIES NIGHT 19|12 / 20h / Ã¼16;https://www.facebook.com/events/554577361364609/;;;
1448661886;WE.LOVE.HIP.HOP /w Chelo & KidSoFly;https://www.facebook.com/events/194144637583874/;;;
1448608952;The legendary HNU Party WS 15/16;https://www.facebook.com/events/709001515867822/;;;
1448561848;i â¥ Reggaeton | ULM LIEBT LATINBEATS;https://www.facebook.com/events/1685236035096726/;;;
1448203326;Heute >> Bomba Latina || Stuttgart;https://www.facebook.com/events/1718053918423668/;;;
1447846500;YO! MY RAPS /w DJ SCHOWI & KIDSOFLY;https://www.facebook.com/events/528796580612464/;;;
1447778569;FASHION*KINGS*PARTY;https://www.facebook.com/events/442777055919956/;;;
1447520541;I AM JONNY - das Musical in Ulm;https://www.facebook.com/events/156832851315960/;;;
1447500531;Eines Tages, Baby-Tour;https://www.facebook.com/events/1186463844700364/;;;
1447432681;Nikolausparty der KjG Neuthard 2015;https://www.facebook.com/events/141295112895619/;;;
1447421783;7 JAHRE THEATRO CLUB;https://www.facebook.com/events/162074354139658/;;;
1447160250;HEUTE! BROWN SUGAR PARTY // proTON The Club;https://www.facebook.com/events/1930494340508382/;;;
1447160078;Proton Mixtape Release Party Friday November 13th;https://www.facebook.com/events/399670773576274/;;;
1446904324;Tag der offenen TÃ¼r;https://www.facebook.com/events/1071797712860234/;;;
1446796544;SchwÃ¶rmontag 2016;https://www.facebook.com/events/549472391784090/;;;
1446720338;herrH ist da! Das Kinder Mitmach Konzert;https://www.facebook.com/events/1702849359944881/;;;
1446574646;HIGH FIVE !!! am 7/11 @ Proton The Club // Stuttgart;https://www.facebook.com/events/945809758798242/;;;
1446294049;FREAKSHOW_HALLOWEEN 2015;https://www.facebook.com/events/945510895492401/;;;
1446145420;Halloween â AUSVERKAUFT;https://www.facebook.com/events/488499101329381/;;;
1446141558;â ETAGE EINS WIRD EINS â SAMSTAG 07.11.;https://www.facebook.com/events/189418544724983/;;;
1446141402;â ETAGE EINS WIRD EINS â FREITAG 06.11.;https://www.facebook.com/events/963074847096275/;;;
1446107754;Nikolausparty;https://www.facebook.com/events/457202930965692/;;;
1446104781;Winter Wonderland with Dominique Jardin @Schloss Erbach;https://www.facebook.com/events/191361961202910/;;;
1446101560;SAÅ A KOVAÄEVIÄ LIVE IN CONCERT â¶ KLANG DECK;https://www.facebook.com/events/761524797326008/;;;
1445948153;Proton Halloween Night ++ Costume Special & Contest;https://www.facebook.com/events/1677444565822254/;;;
1445883281;Proton Friday October 30th ++ Birthday Special;https://www.facebook.com/events/145872969098861/;;;
1445338590;"Special Dance Night ""Club Night""";https://www.facebook.com/events/725040094294410/;;;
1445204433;Ladies night Part I;https://www.facebook.com/events/190023191330798/;;;
1444769290;XOXO - WHERE HIP HOP LIVES 16/10/2015 | 16+;https://www.facebook.com/events/1490700114591115/;;;
1444769290;ONE YEAR CLIQUE - DJ KANDEE (CROWNS CLUB, MÃNCHEN);https://www.facebook.com/events/469548539890724/;;;
1444720517;Area Codes;https://www.facebook.com/events/1836690033224145/;;;
1444646440;SOUL OVA GOLD FASHION NIGHT CLUB PROTON;https://www.facebook.com/events/1010169182337965/;;;
1443813849;DHBW Erstsemesterparty Part 1// Freitag, 16.10. ab 23 Uhr // Aer Club Stuttgart;https://www.facebook.com/events/318182248370458/;;;
1443744979;31. Blankenlocher Oktoberfest;https://www.facebook.com/events/400198673517517/;;;
1443530020;Street Food Festival Karlsruhe - 10. & 11. Oktober - EINTRITT FREI;https://www.facebook.com/events/607971169353667/;;;
1443130213;Ersti- HÃ¼tte SchwÃ¤bisch GmÃ¼nd;https://www.facebook.com/events/1606359586284928/;;;
1443045603;Got To Dance Final;https://www.facebook.com/events/1641525092786484/;;;
1442761897;Proton Friday September 25th ++ Request Line;https://www.facebook.com/events/114035118950115/;;;
1442470163;DAME REGGAETON - DJ MIGUEL CRUZ x DJ STOFFY - proTON The Club;https://www.facebook.com/events/807086396075384/;;;
1442322328;Area Codes;https://www.facebook.com/events/549045121911384/;;;
1442244024;Welcome to 37688 Beverly;https://www.facebook.com/events/1609374345987261/;;;
1441544567;HEUTE - BROWN SUGAR PARTY // proTON The Club;https://www.facebook.com/events/1487889274863287/;;;
1441313004;Nzalistic - Vorspiel FÃ¶rderpreis Junge Ulmer Kunst im Roxy;https://www.facebook.com/events/1653465404910095/;;;
1441279506;WORKSHOP-DAY;https://www.facebook.com/events/974114939307784/;;;
1441208786;GestÃ¶rt aber Geil | Theatro Ulm | ab 21H | Playtime 0H;https://www.facebook.com/events/744038319056577/;;;
1440869889;39. Ringinger Herbstfest;https://www.facebook.com/events/810397092410093/;;;
1440793366;BEACH CLOSING w. FELIX&DEAN;https://www.facebook.com/events/523991694422665/;;;
1440576752;Smells like 90s;https://www.facebook.com/events/860198954062565/;;;
1440439130;Samstag 29/08 ++ Birthday Special Party ++ Movie Special;https://www.facebook.com/events/651261861676648/;;;
1440399216;Proton Friday August 28th ++ The Shootout ++ Movie Special;https://www.facebook.com/events/552118104939395/;;;
1440264495;CLIQUE - DJ YEEZY (KISS FM, BERLIN);https://www.facebook.com/events/746276745498157/;;;
1440190063;Hip Hop Dome Club Nacht | 4 Clubs, 1 Eintritt;https://www.facebook.com/events/113933022282186/;;;
1440185716;PRIVATE SOUL*DJ KIDD(AUGSBURG)-DJ SOSMOOVE*LADIES COCKTAILS FOR FREE;https://www.facebook.com/events/1625626821045608/;;;
1440016773;DAME REGGAETON - DJ MIGUEL CRUZ x DJane YENNY (MÃNCHEN) - proTON The Club;https://www.facebook.com/events/877250202312439/;;;
1440016357;IBIZA VS. MALLE - HOUSE/EDM vs. BALLERMANN/SCHLAGER;https://www.facebook.com/events/813362245444573/;;;
1440016319;NACHSITZEN 16+;https://www.facebook.com/events/302920003165645/;;;
1439561138;I AM JONNY - das Musical in Ulm;https://www.facebook.com/events/1625991781023267/;;;
1439561059;Ladies&Gents feat maxi hartmann;https://www.facebook.com/events/1472957193000977/;;;
1439330991;Proton Friday August 14th ++ Pimp Night ++;https://www.facebook.com/events/771068513006041/;;;
1439220328;BEACH CLOSING - JAN LEYK - DBN  - COSMO KLEIN;https://www.facebook.com/events/452760581572806/;;;
1439194309;OPENING WEEKEND w/ STEVE BUG, FRANK LORBER, LUKAS STERN & OLIVER HAUG;https://www.facebook.com/events/727859707337534/;;;
1438866980;Coaches Casting - Wir suchen DICH!;https://www.facebook.com/events/918284648233845/;;;
1438623508;Proton Friday August 7th ++ ID Card Night ++ Special Guest: MC Mary Sunshine;https://www.facebook.com/events/1036352816418693/;;;
1438531445;HEUTE: BROWN SUGAR PARTY // proTON The Club;https://www.facebook.com/events/531058523708599/;;;
1437938378;Meisterschaftsspiel der Neu-Ulm Spartans;https://www.facebook.com/events/1668617993373281/;;;
1437856455;FUEGO LATINO MIT DJ GWADA;https://www.facebook.com/events/1100124143350359/;;;
1437856403;SHOWTIME - THE BEST PARTY IN TOWN;https://www.facebook.com/events/384002348477630/;;;
1437856352;ITÂ´S YOUR BIRTHDAY - JULI SPECIAL;https://www.facebook.com/events/846856918731269/;;;
1437408083;Proton Friday July 24th ++ Pimp Night ++;https://www.facebook.com/events/397526360458000/;;;
1437229367;Offizielle FANTA 4 After Show Party /w Double M;https://www.facebook.com/events/389020104630581/;;;
1437170666;Zandra&Tobi's Birthday Party! [SHAKE YOUR TITS. IT'S FRIDAY];https://www.facebook.com/events/406740982847092/;;;
1437168729;Workshop mit TEAMRECYCLED aus Berlin;https://www.facebook.com/events/405731176286955/;;;
1436896166;Hip Hop Open Afterparty w/ Chelo (SAM);https://www.facebook.com/events/982525025133650/;;;
1436516673;Testspiel: VFB Ulm VS. Senden II;https://www.facebook.com/events/923219224402397/;;;
1436212505;CLIQUE - DJ MANOLO SANCHEZ (CEN CLUB RESIDENT);https://www.facebook.com/events/740861479369686/;;;
1436122168;Ein Jahr LADIES&GENTS feat. maxi hartmann.;https://www.facebook.com/events/1607817039503911/;;;
1435678974;Proton Friday July 3rd ++ ID Card Special ++;https://www.facebook.com/events/493576884130744/;;;
1435354289;SHOWTIME MEETS SOMMERTAGTRAUM AFTERPARTY;https://www.facebook.com/events/1594253934197329/;;;
1435351211;SHOWTIME - THE BIGGEST PARTY @ ETAGE EINS!;https://www.facebook.com/events/1851147185109471/;;;
1435173372;3. Heimspiel in der Regionalliga: Spartans vs. Feldkirchen Lions;https://www.facebook.com/events/1416508018677164/;;;
1434447072;ULM MOVES! 18.06.-21.06.2015;https://www.facebook.com/events/1414801425513799/;;;
1434374894;"Special Dance Night  ""Club Night""";https://www.facebook.com/events/908179455886892/;;;
1434263382;ratiopharm ulm DANCERS - Casting 2015;https://www.facebook.com/events/1663763280523422/;;;
1433980533;!!It's Showtime!///RIO-EDITION 24.07.15!!;https://www.facebook.com/events/1592495731005697/;;;
1433940061;"MILLION STYLEZ (#1 Hit ""Miss Fatty"")  at Passion Fridaze in Stuttgart";https://www.facebook.com/events/355152091344785/;;;
1433936668;Hoggade 2015;https://www.facebook.com/events/865551120183390/;;;
1433835467;Entscheidungsspiel: SGM Illerrieden/Staig/SchnÃ¼rpflingen vs. SGM Aufheim;https://www.facebook.com/events/840739622678174/;;;
1433603411;Chiller-Party Vol.10;https://www.facebook.com/events/1446749078954387/;;;
1433504680;1. Ãffentliche Tanzstunde;https://www.facebook.com/events/756346134482338/;;;
1431850689;Ausbildungs Contest 2015;https://www.facebook.com/events/599369580191785/;;;
1431725740;FUNKYMONKEY FEAT. CHRISBO;https://www.facebook.com/events/681285315310104/;;;
1431203511;XOXO - GIRLS EXPOSED - 01/05/2015 | 16+;https://www.facebook.com/events/1422027431439693/;;;
1430609107;CLIQUE - DJ T.O (AV8RECORDS, NEW YORK);https://www.facebook.com/events/463125527176186/;;;
1430508207;HIMMEL & HÃLLE (mixed music);https://www.facebook.com/events/838574186208286/;;;
1430506637;CENSORED - DIRTY. NASTY. HIP HOP.;https://www.facebook.com/events/1425307737773085/;;;
1430506535;FADED x CRAZY METZKER;https://www.facebook.com/events/1629607393942424/;;;
1430135772;3. Ulmer Club Nacht | 6 Clubs, 1 Eintritt;https://www.facebook.com/events/1552783478297519/;;;
1429170380;Supertalent der Valckenburgschule Ulm;https://www.facebook.com/events/1580772835510905/;;;
1428760777;Sierra Kidd in Mannheim;https://www.facebook.com/events/932431713467551/;;;
1428690693;MEDIZINER ERSTI NACHT - das Original !!!;https://www.facebook.com/events/1403622739955652/;;;
1428601099;Fitness Day - mit Detlef D! Soost, Vio Kromer & Ivam da Silva!;https://www.facebook.com/events/519375538200132/;;;
1426719020;Arian's Birthdayparty!;https://www.facebook.com/events/1602004946699852/;;;
1426458338;SUMMERVIBRATIONS#18;https://www.facebook.com/events/391048374405112/;;;
1425800346;Vatertagsparty in Oberholzheim;https://www.facebook.com/events/1589570457942253/;;;
1425463769;â PANDAPARTY Ulm;https://www.facebook.com/events/1592591084290461/;;;
1425462071;LoveMusic.GoIndie;https://www.facebook.com/events/1412258112404140/;;;
1419261567;"""Kult-Weihnachtsparty"" mit RUN";https://www.facebook.com/events/312324088965684/;;;
1418509901;DASDING Radau & Rabatz Klub // Ulm (bei Frau Berger);https://www.facebook.com/events/684631174968107/;;;
1417716287;Silvester;https://www.facebook.com/events/599534026841021/;;;
1417395329;Welcome to 37688 Beverly;https://www.facebook.com/events/742636482487211/;;;
1416487298;ST. HILDEGARD FEAT. ANNA-ESSINGER vs. DONAUTURM;https://www.facebook.com/events/1545403932371266/;;;
1413821481;Silvester 2014;https://www.facebook.com/events/319911251514727/;;;
1413792200;Jan Leyk | Theatro Ulm;https://www.facebook.com/events/1536169653287316/;;;
1406640045;SCHAUMPARTY  BEACH OPEN AIR;https://www.facebook.com/events/716285855074973/;;;
1405871617;On the rocks en II Festival Taberna Prado Negro;https://www.facebook.com/events/665631706845529/;;;
1405716716;Mein 18ner !!;https://www.facebook.com/events/256516217882432/;;;
1405716218;MYERS RNB NIGHT;https://www.facebook.com/events/682833731770469/;;;
1404929502;Schnuppertraining/Formationscasting;https://www.facebook.com/events/730719110300541/;;;
1403815571;Men in Black & Women in white !;https://www.facebook.com/events/446761645462865/;;;
1403560873;WeiÃwurstfrÃ¼hstÃ¼ck Geburtstag;https://www.facebook.com/events/332998470186314/;;;
1403109619;Romeo & Julia - TheaterauffÃ¼hrung;https://www.facebook.com/events/793229887363467/;;;
1402826550;Endlich 18! <3;https://www.facebook.com/events/274564692716753/;;;
1402065449;Bassportation #9 - 9 DJs;https://www.facebook.com/events/571972442922948/;;;
1401483630;Party-Nacht in Tracht mit den ALBFETZA;https://www.facebook.com/events/390656271076325/;;;
1401381477;DEIN SAMSTAG MINIROCK EDITION;https://www.facebook.com/events/495386610561831/;;;
1401203555;Schubart vs. DONAUTURM;https://www.facebook.com/events/1515683008659725/;;;
1400618798;D!Â´s World Competition | Finale | Bottrop;https://www.facebook.com/events/653390751397293/;;;
1400330799;Mein 18er!!;https://www.facebook.com/events/1443354815906065/;;;
1400327749;YO! MY RAPS | CHELO (DJ SAM/CHIMPERATOR) & DJ Marvelles;https://www.facebook.com/events/1494361184117457/;;;
1399905999;DJ BOA XXL PARTY - Festzelt Stetten bei Laupheim;https://www.facebook.com/events/1441556726084592/;;;
1399485284;Scholl vs. TURM;https://www.facebook.com/events/520396108064538/;;;
1399124955;Endlich 38!;https://www.facebook.com/events/1436667259912684/;;;
1397467094;SPALTER rerereloaded Revival feat. Gero;https://www.facebook.com/events/301580076663993/;;;
1397327673;18 er;https://www.facebook.com/events/1377592625856518/;;;
1397076982;SATURDAY I'M IN LOVE - MANOLO SANCHEZ (CEN CLUB RESIDENT);https://www.facebook.com/events/694426347287943/;;;
1396095718;Grand Opening Klangdeck x Micaela SchÃ¤fer;https://www.facebook.com/events/247735695405629/;;;
1393793179;18. Geburtstag;https://www.facebook.com/events/227460624123048/;;;
1393498071;Competition 2014;https://www.facebook.com/events/1400891716840189/;;;
1390949956;MEGA DANCE DAY mit India, Kevin Schmid & Denis We;https://www.facebook.com/events/612418195491839/;;;
1390941608;Hello Booking presents: R'n'b Classics  - jeden 2. Samstag im Monat!!;https://www.facebook.com/events/637259382983211/;;;
1390842771;MOBB DEEP & ONYX LIVE IN CONCERT;https://www.facebook.com/events/133469243488690/;;;
1390832456;"9.LSK  - ""CREATE YOUR EDUCATION""";https://www.facebook.com/events/574506059306996/;;;
1390818221;Die schÃ¶nsten Kinder der Region - ONLINE CASTING;https://www.facebook.com/events/735138809830319/;;;
1390754685;Schubart feat. Donauturm;https://www.facebook.com/events/692651497422633/;;;
1390307274;"DIAVO FEAT. ADNAN - ""OHNE WORTE"" (VIDEO RELEASE)";https://www.facebook.com/events/1432758273626485/;;;
1389644449;I. AprÃ¨s-Ski Party;https://www.facebook.com/events/498738473575828/;;;
1389531975;DONAUTURM FEAT. SCHUBART: BLACK & WHITE;https://www.facebook.com/events/804431992907059/;;;
1389479807;Masterclass mit Senem;https://www.facebook.com/events/694690443896397/;;;
1388184953;Nach Weihnachten aber vor Silvester Party;https://www.facebook.com/events/175364842673217/;;;
1387483721;Hello Booking presents: Back 2 Black - X-mas Special;https://www.facebook.com/events/1427260290840650/;;;
1386981774;Ã22  - twenty-two Clubbing;https://www.facebook.com/events/481919691925378/;;;
1386968006;HUMBOLDT FEAT. DONAUTURM: FRIDAY THE 13TH;https://www.facebook.com/events/448721151898786/;;;
1386368257;DONAUTURM FEAT. SCHUBART;https://www.facebook.com/events/737234272972308/;;;
1384364774;D!'s Family & Friends Tour 2013 - Ulm;https://www.facebook.com/events/215475011909974/;;;
1382900956;Keller;https://www.facebook.com/events/541608085910151/;;;
1382563906;Paradise X-MAS PARTY;https://www.facebook.com/events/342471775897124/;;;
1381776203;DONAUTURM FEAT. HUMBOLDT: AMERICAN STYLE;https://www.facebook.com/events/720945047920203/;;;
1380659221;DONAUTURM & ST. HILDEGARD PRESENT: X-DIARIES LOVE SUN & FUN - DIE SOMMERABSCHIEDSPARTY;https://www.facebook.com/events/1410504952503328/;;;
1378416479;WernauTime;https://www.facebook.com/events/1411930059028172/;;;
1374339919;Endlich 18 :);https://www.facebook.com/events/255730987906148/;;;
1373230631;ratiopharm ulm Dance - Team;https://www.facebook.com/events/520188791361858/;;;
1372630401;Yavuz 20. Geburtstag;https://www.facebook.com/events/534984959894657/;;;
1367345497;SÃ¶flinger Starkbierfest;https://www.facebook.com/events/165058800322793/;;;
1366656234;ABI GANG BANG - AB 16 @ MILLENIUM, ULM/LEHR;https://www.facebook.com/events/121099704750819/;;;
1365184723;TSV Neu-Ulm : SSV Ulm  B-Junioren EnBW Oberliga;https://www.facebook.com/events/539622202755788/;;;
1355162866;SILVESTER.2012<3;https://www.facebook.com/events/506864846014453/;;;